Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID
DMT101804,2024-11-04,291,STR18,PRD2339,10,267.67,2676.7,20,2141.36,Wallet,EMP501,CUST6171
DMT101805,2025-06-04,136,STR29,PRD9248,7,464.89,3254.23,15,2766.1,Cash,EMP863,CUST8807
DMT101806,2023-09-05,301,STR43,PRD1266,1,30.8,30.8,15,26.18,UPI,EMP197,CUST9304
DMT101807,2024-10-01,25,STR28,PRD2866,17,461.54,7846.18,20,6276.94,UPI,EMP236,CUST8012
DMT101808,2024-10-12,465,STR32,PRD8583,4,290.68,1162.72,10,1046.45,Wallet,EMP642,CUST5213
DMT101809,2025-03-02,392,STR39,PRD3941,17,345.61,5875.37,0,5875.37,UPI,EMP960,CUST5523
DMT101810,2024-11-08,383,STR29,PRD3985,7,12.83,89.81,5,85.32,Wallet,EMP156,CUST9696
DMT101811,2024-12-25,472,STR27,PRD7438,14,366.22,5127.08,15,4358.02,Cash,EMP518,CUST3673
DMT101812,2023-07-24,138,STR18,PRD1741,8,477.49,3819.92,15,3246.93,UPI,EMP720,CUST8097
DMT101813,2024-03-29,16,STR14,PRD2364,6,477.09,2862.54,15,2433.16,Wallet,EMP959,CUST2299
DMT101814,2023-09-08,278,STR49,PRD7819,19,236.64,4496.16,10,4046.54,Wallet,EMP456,CUST3748
DMT101815,2024-08-15,82,STR33,PRD5876,7,62.53,437.71,20,350.17,Card,EMP425,CUST1206
DMT101816,2024-07-06,215,STR8,PRD6143,20,93.4,1868.0,20,1494.4,Card,EMP903,CUST6130
DMT101817,2023-09-07,436,STR23,PRD8454,15,363.62,5454.3,15,4636.16,Cash,EMP892,CUST3428
DMT101818,2024-01-16,661,STR28,PRD8371,1,201.43,201.43,20,161.14,Cash,EMP261,CUST9364
DMT101819,2023-11-29,521,STR8,PRD5342,6,363.8,2182.8,20,1746.24,UPI,EMP227,CUST8329
DMT101820,2024-05-17,662,STR19,PRD6592,13,112.1,1457.3,20,1165.84,Wallet,EMP207,CUST1448
DMT101821,2024-06-01,539,STR44,PRD4066,13,99.18,1289.34,15,1095.94,Cash,EMP136,CUST1583
DMT101822,2024-04-19,269,STR44,PRD4458,8,256.82,2054.56,20,1643.65,UPI,EMP813,CUST2969
DMT101823,2023-09-28,72,STR38,PRD4032,17,40.87,694.79,0,694.79,UPI,EMP942,CUST1780
DMT101824,2024-03-18,78,STR32,PRD2281,6,399.17,2395.02,20,1916.02,Wallet,EMP711,CUST7171
DMT101825,2025-04-12,26,STR34,PRD5248,1,91.73,91.73,15,77.97,Cash,EMP877,CUST3585
DMT101826,2024-07-07,612,STR43,PRD2742,16,163.14,2610.24,20,2088.19,UPI,EMP439,CUST5685
DMT101827,2024-02-18,312,STR20,PRD8107,4,330.66,1322.64,15,1124.24,Cash,EMP317,CUST7991
DMT101828,2024-09-11,663,STR3,PRD9755,12,296.77,3561.24,5,3383.18,Cash,EMP180,CUST7104
DMT101829,2023-07-31,527,STR15,PRD1293,10,475.94,4759.4,20,3807.52,Card,EMP507,CUST3493
DMT101830,2024-10-11,125,STR26,PRD1095,18,236.86,4263.48,0,4263.48,Card,EMP977,CUST2076
DMT101831,2024-10-16,66,STR39,PRD7470,3,117.55,352.65,10,317.38,UPI,EMP212,CUST3065
DMT101832,2024-10-18,324,STR4,PRD2911,18,230.41,4147.38,0,4147.38,Cash,EMP442,CUST3480
DMT101833,2025-02-19,572,STR1,PRD1217,11,458.89,5047.79,20,4038.23,Wallet,EMP491,CUST6779
DMT101834,2023-12-11,478,STR14,PRD3813,4,287.77,1151.08,5,1093.53,Wallet,EMP928,CUST7643
DMT101835,2025-06-22,634,STR20,PRD8817,8,302.81,2422.48,10,2180.23,UPI,EMP500,CUST3516
DMT101836,2024-07-17,185,STR14,PRD8539,8,182.71,1461.68,20,1169.34,Wallet,EMP583,CUST5135
DMT101837,2024-04-17,664,STR50,PRD7637,4,246.99,987.96,0,987.96,Wallet,EMP834,CUST5758
DMT101838,2025-06-12,1,STR9,PRD8974,3,291.54,874.62,20,699.7,Cash,EMP666,CUST4586
DMT101839,2024-09-14,230,STR49,PRD5961,16,383.0,6128.0,10,5515.2,UPI,EMP801,CUST8554
DMT101840,2025-05-17,386,STR17,PRD6910,17,38.39,652.63,20,522.1,Cash,EMP445,CUST7796
DMT101841,2025-06-26,665,STR19,PRD7471,14,481.03,6734.42,0,6734.42,UPI,EMP728,CUST3511
DMT101842,2023-10-21,666,STR21,PRD5958,2,408.98,817.96,10,736.16,Cash,EMP554,CUST3559
DMT101843,2025-01-08,415,STR8,PRD2435,11,131.15,1442.65,10,1298.38,UPI,EMP872,CUST1623
DMT101844,2023-10-15,426,STR1,PRD3049,15,228.46,3426.9,10,3084.21,UPI,EMP207,CUST7944
DMT101845,2025-06-02,606,STR32,PRD3213,15,342.68,5140.2,15,4369.17,Wallet,EMP316,CUST7859
DMT101846,2025-01-30,7,STR48,PRD1227,13,41.38,537.94,10,484.15,Wallet,EMP374,CUST6739
DMT101847,2024-07-13,344,STR28,PRD4126,15,242.34,3635.1,5,3453.34,UPI,EMP174,CUST5266
DMT101848,2025-02-02,242,STR12,PRD2833,16,112.2,1795.2,15,1525.92,Wallet,EMP216,CUST7014
DMT101849,2024-05-17,662,STR9,PRD1260,3,198.8,596.4,0,596.4,Card,EMP949,CUST7792
DMT101850,2023-12-12,582,STR25,PRD4083,19,461.6,8770.4,15,7454.84,Wallet,EMP233,CUST7890
DMT101851,2023-10-27,52,STR35,PRD1439,5,10.87,54.35,5,51.63,Card,EMP722,CUST9116
DMT101852,2023-09-10,629,STR46,PRD4428,18,356.69,6420.42,10,5778.38,Cash,EMP250,CUST1882
DMT101853,2025-07-10,272,STR15,PRD8882,18,215.72,3882.96,10,3494.66,UPI,EMP747,CUST4107
DMT101854,2024-11-07,174,STR33,PRD3378,20,480.84,9616.8,10,8655.12,Wallet,EMP649,CUST8215
DMT101855,2025-05-31,236,STR36,PRD4961,5,199.51,997.55,10,897.79,UPI,EMP801,CUST1786
DMT101856,2025-03-08,552,STR43,PRD8139,2,328.2,656.4,5,623.58,Card,EMP962,CUST8206
DMT101857,2023-11-25,509,STR23,PRD9824,8,432.11,3456.88,15,2938.35,Wallet,EMP632,CUST1770
DMT101858,2023-09-07,436,STR5,PRD4127,2,56.52,113.04,20,90.43,Card,EMP168,CUST2099
DMT101859,2023-12-13,667,STR26,PRD2410,5,84.35,421.75,15,358.49,Cash,EMP108,CUST1836
DMT101860,2024-08-16,660,STR48,PRD5930,17,474.3,8063.1,0,8063.1,Card,EMP376,CUST7139
DMT101861,2024-07-21,668,STR3,PRD8592,15,149.37,2240.55,0,2240.55,UPI,EMP272,CUST6981
DMT101862,2024-10-13,481,STR28,PRD3427,11,425.83,4684.13,20,3747.3,Card,EMP971,CUST8922
DMT101863,2023-10-12,669,STR2,PRD8765,15,106.62,1599.3,10,1439.37,Cash,EMP317,CUST6788
DMT101864,2025-03-21,305,STR30,PRD7912,9,20.16,181.44,10,163.3,Wallet,EMP664,CUST4827
DMT101865,2024-12-02,337,STR5,PRD1357,2,12.13,24.26,15,20.62,Cash,EMP744,CUST9317
DMT101866,2024-07-14,284,STR21,PRD2908,12,26.27,315.24,5,299.48,Cash,EMP786,CUST9658
DMT101867,2024-06-03,64,STR37,PRD3721,17,201.97,3433.49,20,2746.79,Cash,EMP432,CUST3115
DMT101868,2023-10-01,499,STR28,PRD3497,20,128.38,2567.6,15,2182.46,Card,EMP741,CUST6614
DMT101869,2024-12-11,648,STR37,PRD8295,6,372.84,2237.04,10,2013.34,Wallet,EMP285,CUST8423
DMT101870,2023-12-05,428,STR26,PRD8947,8,256.54,2052.32,0,2052.32,Wallet,EMP359,CUST5176
DMT101871,2024-10-21,578,STR46,PRD8724,1,77.35,77.35,15,65.75,UPI,EMP561,CUST4372
DMT101872,2023-12-02,176,STR41,PRD1321,7,482.18,3375.26,10,3037.73,Wallet,EMP734,CUST8519
DMT101873,2024-10-21,578,STR27,PRD8364,14,316.0,4424.0,0,4424.0,Cash,EMP509,CUST2523
DMT101874,2025-02-22,589,STR19,PRD4975,1,497.14,497.14,20,397.71,UPI,EMP427,CUST2684
DMT101875,2025-03-06,260,STR8,PRD4298,13,281.52,3659.76,5,3476.77,Card,EMP805,CUST8791
DMT101876,2024-11-22,633,STR26,PRD5830,15,258.08,3871.2,20,3096.96,UPI,EMP954,CUST2175
DMT101877,2024-06-02,613,STR2,PRD7418,16,115.47,1847.52,0,1847.52,Card,EMP466,CUST6741
DMT101878,2023-09-27,194,STR21,PRD1834,17,455.01,7735.17,10,6961.65,Card,EMP396,CUST7610
DMT101879,2023-10-25,111,STR11,PRD6469,16,432.92,6926.72,15,5887.71,Cash,EMP463,CUST2751
DMT101880,2024-05-20,213,STR40,PRD1129,4,400.69,1602.76,0,1602.76,Cash,EMP144,CUST2025
DMT101881,2025-05-27,40,STR30,PRD2682,20,24.46,489.2,5,464.74,Cash,EMP925,CUST8740
DMT101882,2024-07-13,344,STR45,PRD8074,6,238.49,1430.94,15,1216.3,Cash,EMP613,CUST9953
DMT101883,2023-12-07,254,STR24,PRD7810,9,359.48,3235.32,20,2588.26,Card,EMP431,CUST2325
DMT101884,2025-02-15,164,STR6,PRD9121,20,264.76,5295.2,5,5030.44,Wallet,EMP430,CUST9212
DMT101885,2025-05-10,69,STR28,PRD5764,16,46.2,739.2,20,591.36,Wallet,EMP367,CUST8990
DMT101886,2025-03-11,514,STR7,PRD1606,6,320.15,1920.9,0,1920.9,Card,EMP653,CUST6390
DMT101887,2025-05-23,276,STR16,PRD8987,13,118.62,1542.06,5,1464.96,Card,EMP630,CUST9272
DMT101888,2024-08-29,411,STR28,PRD7548,11,216.25,2378.75,10,2140.88,Wallet,EMP443,CUST2448
DMT101889,2024-06-08,670,STR38,PRD8964,11,179.81,1977.91,15,1681.22,Wallet,EMP715,CUST6888
DMT101890,2024-09-17,543,STR26,PRD9410,15,460.23,6903.45,20,5522.76,Card,EMP626,CUST2959
DMT101891,2024-04-08,671,STR34,PRD8993,3,274.66,823.98,20,659.18,Cash,EMP976,CUST9658
DMT101892,2024-07-30,23,STR6,PRD4799,7,78.93,552.51,20,442.01,Card,EMP940,CUST8034
DMT101893,2023-07-22,58,STR26,PRD1994,13,6.32,82.16,0,82.16,Card,EMP747,CUST3277
DMT101894,2025-05-10,69,STR20,PRD9655,10,71.2,712.0,0,712.0,Cash,EMP892,CUST4864
DMT101895,2023-11-15,141,STR48,PRD1311,19,36.71,697.49,20,557.99,Card,EMP811,CUST4365
DMT101896,2024-05-26,359,STR22,PRD7914,14,227.35,3182.9,10,2864.61,Cash,EMP979,CUST8643
DMT101897,2024-12-31,533,STR15,PRD6174,16,16.14,258.24,20,206.59,UPI,EMP144,CUST9492
DMT101898,2024-12-01,632,STR22,PRD2040,9,150.99,1358.91,15,1155.07,UPI,EMP496,CUST5379
DMT101899,2023-09-10,629,STR50,PRD5388,12,274.66,3295.92,15,2801.53,Card,EMP687,CUST1934
DMT101900,2023-09-22,257,STR11,PRD7834,4,130.43,521.72,15,443.46,Card,EMP151,CUST9248
DMT101901,2024-01-24,394,STR5,PRD8755,10,338.34,3383.4,0,3383.4,Wallet,EMP413,CUST8584
DMT101902,2025-03-14,80,STR33,PRD2915,11,221.24,2433.64,15,2068.59,Cash,EMP346,CUST2108
DMT101903,2023-10-19,513,STR41,PRD9106,8,359.65,2877.2,10,2589.48,Card,EMP693,CUST6964
DMT101904,2023-08-27,292,STR8,PRD6681,15,247.58,3713.7,0,3713.7,UPI,EMP903,CUST8812
DMT101905,2024-08-07,672,STR34,PRD8345,12,350.6,4207.2,0,4207.2,Wallet,EMP661,CUST2294
DMT101906,2024-09-22,432,STR33,PRD8147,6,382.21,2293.26,5,2178.6,Card,EMP586,CUST6647
DMT101907,2025-05-10,69,STR13,PRD1340,12,108.62,1303.44,20,1042.75,Card,EMP627,CUST7591
DMT101908,2023-09-05,301,STR50,PRD3643,15,200.8,3012.0,20,2409.6,Card,EMP640,CUST3897
DMT101909,2024-05-13,121,STR23,PRD5718,10,37.78,377.8,5,358.91,Wallet,EMP652,CUST2739
DMT101910,2024-06-10,283,STR23,PRD4149,10,314.23,3142.3,20,2513.84,UPI,EMP720,CUST1156
DMT101911,2023-10-26,327,STR47,PRD8688,17,366.68,6233.56,5,5921.88,Card,EMP692,CUST1800
DMT101912,2025-01-10,61,STR42,PRD6633,18,179.97,3239.46,10,2915.51,UPI,EMP691,CUST1304
DMT101913,2024-06-05,673,STR10,PRD8178,5,50.23,251.15,15,213.48,Wallet,EMP395,CUST5232
DMT101914,2023-11-30,528,STR16,PRD4802,11,356.14,3917.54,15,3329.91,UPI,EMP736,CUST8981
DMT101915,2025-03-28,3,STR7,PRD9317,5,14.07,70.35,20,56.28,Wallet,EMP755,CUST2146
DMT101916,2023-11-10,674,STR10,PRD4599,14,184.9,2588.6,15,2200.31,Wallet,EMP952,CUST5774
DMT101917,2024-07-31,349,STR17,PRD6556,20,44.98,899.6,10,809.64,Wallet,EMP657,CUST1730
DMT101918,2024-04-22,621,STR13,PRD8675,19,259.07,4922.33,15,4183.98,Cash,EMP987,CUST8114
DMT101919,2025-03-24,675,STR12,PRD3148,2,311.13,622.26,5,591.15,UPI,EMP411,CUST6382
DMT101920,2023-11-11,341,STR39,PRD5806,4,345.87,1383.48,0,1383.48,Cash,EMP885,CUST8099
DMT101921,2024-09-06,219,STR10,PRD7395,17,385.45,6552.65,15,5569.75,Cash,EMP386,CUST9452
DMT101922,2023-10-22,492,STR49,PRD7829,12,356.45,4277.4,15,3635.79,Cash,EMP965,CUST6557
DMT101923,2024-11-17,542,STR49,PRD6902,4,68.77,275.08,0,275.08,UPI,EMP101,CUST1629
DMT101924,2024-04-24,196,STR42,PRD8738,4,439.17,1756.68,20,1405.34,UPI,EMP505,CUST1902
DMT101925,2024-12-16,134,STR5,PRD3654,4,107.96,431.84,15,367.06,Card,EMP139,CUST4173
DMT101926,2024-07-16,306,STR12,PRD4394,11,28.59,314.49,5,298.77,Cash,EMP249,CUST8277
DMT101927,2025-07-06,49,STR50,PRD5627,14,108.85,1523.9,15,1295.31,UPI,EMP907,CUST1067
DMT101928,2025-04-18,354,STR41,PRD2412,16,10.31,164.96,15,140.22,Wallet,EMP497,CUST9878
DMT101929,2023-10-03,568,STR32,PRD8911,8,228.64,1829.12,15,1554.75,UPI,EMP693,CUST7831
DMT101930,2024-02-23,184,STR30,PRD3115,8,68.86,550.88,20,440.7,Cash,EMP874,CUST2036
DMT101931,2024-10-11,125,STR49,PRD3839,18,164.51,2961.18,15,2517.0,Cash,EMP135,CUST5957
DMT101932,2023-11-03,308,STR37,PRD4268,12,81.0,972.0,0,972.0,UPI,EMP684,CUST7930
DMT101933,2024-12-15,363,STR49,PRD3561,3,328.83,986.49,15,838.52,UPI,EMP750,CUST4362
DMT101934,2023-09-01,163,STR38,PRD9063,11,119.3,1312.3,5,1246.68,Card,EMP474,CUST2348
DMT101935,2024-08-26,255,STR29,PRD2653,15,354.17,5312.55,5,5046.92,UPI,EMP710,CUST1885
DMT101936,2023-11-06,676,STR44,PRD7815,14,99.25,1389.5,20,1111.6,Wallet,EMP414,CUST3322
DMT101937,2024-07-01,108,STR37,PRD9089,10,139.5,1395.0,15,1185.75,Cash,EMP149,CUST8534
DMT101938,2024-11-24,217,STR42,PRD5975,14,75.46,1056.44,5,1003.62,Cash,EMP453,CUST5807
DMT101939,2024-12-31,533,STR41,PRD4845,16,410.54,6568.64,20,5254.91,Wallet,EMP795,CUST3840
DMT101940,2023-08-30,382,STR40,PRD4431,2,140.96,281.92,0,281.92,Wallet,EMP759,CUST4559
DMT101941,2024-08-16,660,STR21,PRD1770,12,497.9,5974.8,5,5676.06,UPI,EMP235,CUST8714
DMT101942,2025-04-16,554,STR41,PRD1297,2,168.79,337.58,0,337.58,Cash,EMP207,CUST9295
DMT101943,2024-07-02,241,STR21,PRD6878,14,106.33,1488.62,5,1414.19,UPI,EMP679,CUST4180
DMT101944,2025-03-31,631,STR10,PRD5273,18,61.79,1112.22,5,1056.61,Cash,EMP639,CUST8309
DMT101945,2023-08-17,461,STR29,PRD6849,1,220.2,220.2,15,187.17,UPI,EMP687,CUST7939
DMT101946,2025-02-26,267,STR5,PRD3598,20,288.7,5774.0,5,5485.3,Cash,EMP732,CUST3258
DMT101947,2023-08-29,402,STR31,PRD3862,18,425.46,7658.28,10,6892.45,UPI,EMP118,CUST4883
DMT101948,2025-03-18,140,STR29,PRD9248,7,282.33,1976.31,20,1581.05,UPI,EMP291,CUST2813
DMT101949,2023-08-30,382,STR41,PRD1523,17,432.91,7359.47,20,5887.58,Wallet,EMP100,CUST5506
DMT101950,2023-12-14,653,STR20,PRD2043,7,60.37,422.59,15,359.2,Wallet,EMP914,CUST8728
DMT101951,2023-07-19,593,STR18,PRD6533,3,210.69,632.07,10,568.86,Cash,EMP889,CUST1067
DMT101952,2024-07-27,596,STR38,PRD8055,19,201.22,3823.18,0,3823.18,UPI,EMP608,CUST2520
DMT101953,2025-05-04,470,STR4,PRD2867,8,66.36,530.88,20,424.7,UPI,EMP576,CUST3385
DMT101954,2024-02-08,62,STR23,PRD4714,9,420.92,3788.28,10,3409.45,Cash,EMP610,CUST7451
DMT101955,2025-04-15,464,STR33,PRD2977,14,393.36,5507.04,15,4680.98,Wallet,EMP298,CUST1294
DMT101956,2025-05-26,628,STR5,PRD4671,11,308.05,3388.55,15,2880.27,Cash,EMP152,CUST7065
DMT101957,2024-10-28,30,STR20,PRD8968,2,418.89,837.78,10,754.0,Cash,EMP645,CUST7666
DMT101958,2023-10-13,408,STR30,PRD5224,6,238.27,1429.62,10,1286.66,Cash,EMP615,CUST3570
DMT101959,2023-10-31,677,STR29,PRD6575,16,339.65,5434.4,20,4347.52,Wallet,EMP192,CUST3110
DMT101960,2023-11-24,173,STR3,PRD6820,11,9.58,105.38,15,89.57,UPI,EMP437,CUST7601
DMT101961,2025-01-03,326,STR4,PRD1764,17,107.14,1821.38,15,1548.17,Wallet,EMP335,CUST7352
DMT101962,2023-11-07,490,STR24,PRD5382,14,5.71,79.94,0,79.94,Card,EMP120,CUST3660
DMT101963,2024-08-26,255,STR19,PRD3476,2,190.04,380.08,10,342.07,Wallet,EMP266,CUST4830
DMT101964,2023-09-27,194,STR5,PRD9444,8,455.39,3643.12,5,3460.96,Wallet,EMP693,CUST7352
DMT101965,2025-06-08,574,STR42,PRD2706,10,36.82,368.2,15,312.97,Wallet,EMP325,CUST3195
DMT101966,2023-09-20,83,STR6,PRD1826,12,14.34,172.08,10,154.87,UPI,EMP311,CUST1855
DMT101967,2024-01-30,507,STR40,PRD8173,13,54.3,705.9,10,635.31,UPI,EMP307,CUST2538
DMT101968,2024-04-20,479,STR39,PRD8489,7,198.53,1389.71,5,1320.22,UPI,EMP496,CUST4802
DMT101969,2025-05-20,201,STR33,PRD2817,8,292.24,2337.92,10,2104.13,UPI,EMP916,CUST5736
DMT101970,2024-07-06,215,STR25,PRD2734,7,7.12,49.84,20,39.87,Card,EMP576,CUST3317
DMT101971,2025-06-12,1,STR30,PRD2669,18,344.46,6200.28,10,5580.25,Wallet,EMP559,CUST2666
DMT101972,2024-12-17,90,STR38,PRD1687,19,147.26,2797.94,10,2518.15,Card,EMP162,CUST5120
DMT101973,2023-12-13,667,STR36,PRD9311,5,395.45,1977.25,0,1977.25,Wallet,EMP453,CUST9346
DMT101974,2025-04-11,569,STR48,PRD2727,8,168.99,1351.92,5,1284.32,Wallet,EMP244,CUST9180
DMT101975,2023-11-30,528,STR3,PRD3736,10,18.6,186.0,0,186.0,Wallet,EMP677,CUST8162
DMT101976,2023-12-18,387,STR29,PRD2934,20,167.95,3359.0,15,2855.15,Wallet,EMP605,CUST4755
DMT101977,2023-10-01,499,STR37,PRD4365,12,329.66,3955.92,15,3362.53,UPI,EMP692,CUST1510
DMT101978,2024-01-03,229,STR42,PRD6925,5,247.45,1237.25,5,1175.39,UPI,EMP239,CUST3412
DMT101979,2023-07-22,58,STR13,PRD3572,9,153.17,1378.53,0,1378.53,Cash,EMP461,CUST9200
DMT101980,2024-07-01,108,STR21,PRD5786,11,292.15,3213.65,20,2570.92,Card,EMP339,CUST7455
DMT101981,2024-02-02,421,STR39,PRD8233,15,209.37,3140.55,0,3140.55,Card,EMP653,CUST3146
DMT101982,2023-08-25,285,STR31,PRD9288,2,348.18,696.36,0,696.36,UPI,EMP414,CUST9229
DMT101983,2025-02-07,350,STR33,PRD9165,11,260.28,2863.08,5,2719.93,UPI,EMP203,CUST2795
DMT101984,2023-07-23,57,STR10,PRD2626,3,295.24,885.72,20,708.58,Card,EMP822,CUST2328
DMT101985,2025-01-24,102,STR4,PRD3527,11,151.38,1665.18,20,1332.14,Card,EMP896,CUST1292
DMT101986,2025-01-11,264,STR29,PRD6959,11,63.91,703.01,5,667.86,Cash,EMP247,CUST4311
DMT101987,2023-11-15,141,STR7,PRD6482,16,8.01,128.16,10,115.34,Wallet,EMP958,CUST2960
DMT101988,2023-11-13,591,STR22,PRD3257,17,409.97,6969.49,20,5575.59,Card,EMP812,CUST7400
DMT101989,2024-10-01,25,STR46,PRD3014,5,328.83,1644.15,5,1561.94,Card,EMP559,CUST9531
DMT101990,2024-01-21,160,STR6,PRD4307,13,482.34,6270.42,20,5016.34,Wallet,EMP702,CUST9900
DMT101991,2025-02-24,497,STR33,PRD8194,7,206.93,1448.51,0,1448.51,Wallet,EMP747,CUST6403
DMT101992,2024-10-21,578,STR42,PRD7811,18,288.71,5196.78,0,5196.78,UPI,EMP206,CUST4147
DMT101993,2023-07-25,54,STR12,PRD1107,18,354.01,6372.18,20,5097.74,UPI,EMP906,CUST6975
DMT101994,2023-11-20,649,STR3,PRD5019,1,53.86,53.86,5,51.17,Cash,EMP329,CUST2130
DMT101995,2024-10-06,444,STR16,PRD8760,7,360.82,2525.74,0,2525.74,Wallet,EMP246,CUST4143
DMT101996,2024-02-01,214,STR46,PRD6592,6,101.6,609.6,10,548.64,Cash,EMP482,CUST6720
DMT101997,2025-03-06,260,STR29,PRD5698,9,168.3,1514.7,5,1438.97,UPI,EMP325,CUST9266
DMT101998,2025-03-07,678,STR29,PRD9274,5,85.4,427.0,15,362.95,Wallet,EMP354,CUST4058
DMT101999,2024-01-14,476,STR34,PRD3805,15,169.05,2535.75,10,2282.18,Card,EMP243,CUST8016
DMT102000,2025-06-03,607,STR34,PRD2396,3,84.1,252.3,0,252.3,Card,EMP819,CUST5089
DMT102001,2023-10-21,666,STR40,PRD5358,13,126.05,1638.65,10,1474.78,Wallet,EMP466,CUST9157
DMT102002,2025-06-14,107,STR11,PRD7101,4,85.51,342.04,10,307.84,Card,EMP632,CUST5618
DMT102003,2023-10-01,499,STR24,PRD7799,17,332.03,5644.51,15,4797.83,UPI,EMP875,CUST8317
DMT102004,2025-04-06,181,STR24,PRD6908,13,489.91,6368.83,20,5095.06,Cash,EMP674,CUST9601
DMT102005,2025-05-30,642,STR19,PRD5021,6,468.05,2808.3,15,2387.06,UPI,EMP621,CUST9573
DMT102006,2024-05-18,588,STR25,PRD3483,17,165.57,2814.69,20,2251.75,Card,EMP900,CUST9674
DMT102007,2024-08-13,178,STR27,PRD9677,13,419.54,5454.02,15,4635.92,Card,EMP366,CUST3318
DMT102008,2025-04-07,431,STR50,PRD7909,19,100.59,1911.21,20,1528.97,Cash,EMP889,CUST5866
DMT102009,2024-01-07,679,STR22,PRD4738,15,230.73,3460.95,0,3460.95,UPI,EMP760,CUST6427
DMT102010,2023-09-25,211,STR44,PRD3260,9,225.3,2027.7,0,2027.7,Cash,EMP899,CUST3040
DMT102011,2024-12-23,438,STR39,PRD8025,16,155.56,2488.96,0,2488.96,Card,EMP806,CUST9531
DMT102012,2023-11-02,487,STR4,PRD7773,14,178.17,2494.38,20,1995.5,Cash,EMP117,CUST9165
DMT102013,2024-04-16,188,STR41,PRD7706,6,139.15,834.9,5,793.16,Card,EMP411,CUST9745
DMT102014,2024-11-15,680,STR42,PRD8516,7,33.35,233.45,5,221.78,UPI,EMP876,CUST2848
DMT102015,2024-04-28,325,STR22,PRD9456,16,351.22,5619.52,5,5338.54,Wallet,EMP180,CUST4548
DMT102016,2023-08-18,84,STR5,PRD6927,1,357.99,357.99,0,357.99,Cash,EMP532,CUST4495
DMT102017,2025-03-04,311,STR22,PRD1487,7,250.99,1756.93,10,1581.24,Cash,EMP276,CUST2973
DMT102018,2024-05-23,374,STR7,PRD8251,18,205.27,3694.86,5,3510.12,Wallet,EMP597,CUST9054
DMT102019,2023-09-20,83,STR36,PRD3385,12,469.52,5634.24,10,5070.82,Cash,EMP381,CUST3434
DMT102020,2025-02-08,247,STR44,PRD1162,9,374.35,3369.15,0,3369.15,Card,EMP281,CUST4238
DMT102021,2024-09-25,512,STR25,PRD9476,16,339.8,5436.8,10,4893.12,Wallet,EMP240,CUST3131
DMT102022,2023-12-18,387,STR19,PRD2140,18,299.93,5398.74,0,5398.74,UPI,EMP199,CUST9499
DMT102023,2025-02-27,104,STR17,PRD2389,15,28.13,421.95,10,379.75,Wallet,EMP231,CUST3584
DMT102024,2024-12-26,681,STR47,PRD6542,6,57.72,346.32,15,294.37,Card,EMP787,CUST4687
DMT102025,2025-01-19,31,STR43,PRD6157,14,62.33,872.62,10,785.36,UPI,EMP946,CUST3999
DMT102026,2024-08-16,660,STR39,PRD7580,17,168.16,2858.72,20,2286.98,UPI,EMP214,CUST8494
DMT102027,2024-08-14,577,STR10,PRD3692,4,83.78,335.12,10,301.61,Wallet,EMP190,CUST6236
DMT102028,2023-09-19,179,STR22,PRD8111,19,165.69,3148.11,5,2990.7,Card,EMP862,CUST6016
DMT102029,2024-04-15,39,STR6,PRD2007,7,255.74,1790.18,15,1521.65,Wallet,EMP960,CUST2518
DMT102030,2025-03-03,540,STR38,PRD7443,4,220.52,882.08,15,749.77,Card,EMP881,CUST4332
DMT102031,2023-07-23,57,STR43,PRD1607,20,94.88,1897.6,20,1518.08,Card,EMP955,CUST9681
DMT102032,2023-12-19,682,STR10,PRD3473,5,225.43,1127.15,15,958.08,Card,EMP433,CUST8737
DMT102033,2023-09-20,83,STR23,PRD1947,6,273.93,1643.58,0,1643.58,Cash,EMP408,CUST1811
DMT102034,2024-09-30,443,STR20,PRD9516,19,271.46,5157.74,5,4899.85,Wallet,EMP767,CUST7102
DMT102035,2024-11-12,617,STR42,PRD5845,9,203.92,1835.28,15,1559.99,Wallet,EMP378,CUST6224
DMT102036,2024-05-20,213,STR45,PRD7869,3,114.42,343.26,15,291.77,Cash,EMP417,CUST5679
DMT102037,2023-10-12,669,STR43,PRD7586,6,491.67,2950.02,20,2360.02,Wallet,EMP762,CUST5611
DMT102038,2024-07-26,131,STR26,PRD5986,8,141.8,1134.4,5,1077.68,Card,EMP626,CUST1440
DMT102039,2025-01-06,510,STR9,PRD6139,5,295.84,1479.2,5,1405.24,Card,EMP870,CUST6496
DMT102040,2025-04-01,419,STR39,PRD6638,17,484.84,8242.28,5,7830.17,UPI,EMP458,CUST5871
DMT102041,2023-10-30,457,STR46,PRD1129,1,14.84,14.84,5,14.1,UPI,EMP115,CUST8967
DMT102042,2024-08-29,411,STR6,PRD5583,13,454.7,5911.1,10,5319.99,UPI,EMP249,CUST6291
DMT102043,2024-02-09,6,STR20,PRD9647,6,182.58,1095.48,15,931.16,Card,EMP793,CUST6765
DMT102044,2024-12-30,336,STR36,PRD3406,12,451.69,5420.28,20,4336.22,Cash,EMP405,CUST4148
DMT102045,2024-12-03,68,STR25,PRD7618,8,445.99,3567.92,10,3211.13,Card,EMP874,CUST3996
