Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID,Day_of_Week,Is_Weekend,Supplier_ID,Product_Category,Product_Name,Brand,Customer_Age,Customer_Gender,Customer_City,Store_City,Store_Size_sqft,Store_Rating,Staff_Count,Inventory_Level
DMT102147,2025-01-08,415,STR33,PRD7051,5,309.31,1546.55,0,1546.55,UPI,EMP306,CUST1376,Wednesday,False,SUP252,Dairy,Reduce,BrandC,40,Other,Brianhaven,Bellport,2236,3.9,11,542
DMT102148,2023-10-26,327,STR10,PRD2945,17,201.3,3422.1,5,3251.0,UPI,EMP491,CUST5825,Thursday,False,SUP262,Grocery,Message,BrandD,36,Female,North Anthonymouth,Johnview,2306,3.9,10,491
DMT102149,2024-11-13,410,STR28,PRD7694,1,327.72,327.72,0,327.72,UPI,EMP347,CUST5917,Wednesday,False,SUP252,Grocery,Plan,BrandB,27,Male,Port Kevinmouth,New Toni,3665,3.1,33,350
DMT102150,2024-04-14,693,STR6,PRD2807,8,275.32,2202.56,15,1872.18,Card,EMP311,CUST8936,Sunday,True,SUP270,Bakery,Certain,BrandC,53,Male,Lawrenceside,New Nicoleside,2544,3.5,16,850
DMT102151,2023-11-02,487,STR15,PRD2980,7,384.66,2692.62,20,2154.1,Wallet,EMP881,CUST5669,Thursday,False,SUP237,Beverages,Provide,BrandC,44,Other,Lake Jamesstad,Douglashaven,4091,4.3,48,935
DMT102152,2024-08-22,15,STR29,PRD7055,13,389.09,5058.17,0,5058.17,Card,EMP254,CUST1420,Thursday,False,SUP287,Household,Civil,BrandB,45,Male,East Garybury,Alexanderhaven,2441,3.2,34,510
DMT102153,2025-06-10,180,STR23,PRD5744,10,484.73,4847.3,15,4120.2,Wallet,EMP135,CUST6367,Tuesday,False,SUP203,Personal Care,Available,BrandC,40,Other,Port Jonathan,Nathanstad,4227,3.9,50,576
DMT102154,2023-09-01,163,STR2,PRD1659,20,236.37,4727.4,0,4727.4,Cash,EMP682,CUST1623,Friday,False,SUP272,Dairy,Simply,BrandA,69,Other,Deniseberg,Stephensfurt,4212,4.4,39,103
DMT102155,2025-04-27,640,STR27,PRD9565,2,349.85,699.7,0,699.7,Wallet,EMP389,CUST6375,Sunday,True,SUP228,Grocery,Answer,BrandA,35,Male,Ruizbury,West Tara,2754,3.7,37,869
DMT102156,2025-02-15,164,STR4,PRD3511,17,30.32,515.44,20,412.35,Card,EMP635,CUST2694,Saturday,True,SUP269,Bakery,Energy,BrandA,20,Female,Bakerville,Lake Amanda,4567,4.5,33,422
DMT102157,2025-06-05,449,STR26,PRD2929,10,455.14,4551.4,10,4096.26,Wallet,EMP861,CUST6463,Thursday,False,SUP201,Bakery,From,BrandC,70,Female,West Elizabethstad,Shepherdview,4221,4.7,10,163
DMT102158,2025-06-27,205,STR33,PRD7086,16,286.39,4582.24,20,3665.79,Wallet,EMP196,CUST5476,Friday,False,SUP209,Dairy,Their,BrandA,53,Female,North Jameschester,Bellport,2236,3.9,11,542
DMT102159,2025-04-01,419,STR24,PRD5995,10,324.3,3243.0,15,2756.55,Cash,EMP516,CUST1209,Tuesday,False,SUP286,Bakery,Vote,BrandB,50,Male,East Kathryn,New Cynthia,1941,3.9,23,119
DMT102160,2024-08-07,672,STR16,PRD7135,19,237.78,4517.82,5,4291.93,Cash,EMP619,CUST7703,Wednesday,False,SUP293,Bakery,Something,BrandC,60,Female,Taraport,Port Misty,2652,4.5,33,171
DMT102161,2024-11-05,91,STR25,PRD5968,3,250.74,752.22,15,639.39,UPI,EMP959,CUST1994,Tuesday,False,SUP223,Beverages,Inside,BrandC,39,Other,Thompsonview,Port Johnathan,2931,3.3,30,1000
DMT102162,2025-06-29,520,STR6,PRD5816,3,145.86,437.58,5,415.7,Card,EMP463,CUST4973,Sunday,True,SUP255,Personal Care,Yet,BrandD,24,Female,North Tiffanyville,New Nicoleside,2544,3.5,16,850
DMT102163,2023-12-29,446,STR24,PRD8961,14,293.28,4105.92,10,3695.33,Cash,EMP295,CUST6408,Friday,False,SUP252,Dairy,Beat,BrandC,47,Male,New David,New Cynthia,1941,3.9,23,119
DMT102164,2024-07-29,656,STR15,PRD1458,8,307.8,2462.4,5,2339.28,Wallet,EMP187,CUST7878,Monday,False,SUP201,Dairy,Why,BrandB,37,Male,South Juliastad,Douglashaven,4091,4.3,48,935
DMT102165,2025-01-30,7,STR2,PRD3340,9,392.56,3533.04,0,3533.04,UPI,EMP696,CUST3640,Thursday,False,SUP295,Dairy,Have,BrandD,34,Female,Carloshaven,Stephensfurt,4212,4.4,39,103
DMT102166,2023-12-27,684,STR21,PRD3328,8,365.36,2922.88,5,2776.74,Card,EMP692,CUST8557,Wednesday,False,SUP214,Grocery,Discussion,BrandD,26,Male,Ryanborough,Lake Tiffany,4979,3.7,11,581
DMT102167,2024-04-06,614,STR7,PRD7910,2,412.81,825.62,0,825.62,Wallet,EMP775,CUST1174,Saturday,True,SUP293,Personal Care,Price,BrandA,36,Other,Beverlychester,North Jeffreyshire,3335,4.2,19,870
DMT102168,2024-06-25,694,STR46,PRD1797,8,392.01,3136.08,10,2822.47,Card,EMP710,CUST7311,Tuesday,False,SUP264,Bakery,Beat,BrandC,22,Female,West Jonathantown,North Brittanystad,3852,4.5,26,158
DMT102169,2024-08-14,577,STR42,PRD5999,4,159.75,639.0,20,511.2,Card,EMP101,CUST2235,Wednesday,False,SUP227,Grocery,After,BrandD,33,Other,New Christopher,East Catherine,4157,4.8,41,360
DMT102170,2024-10-13,481,STR22,PRD5644,2,343.58,687.16,10,618.44,Cash,EMP804,CUST1290,Sunday,True,SUP233,Bakery,Adult,BrandB,66,Female,Morganton,Port Derrickmouth,4757,4.6,39,566
DMT102171,2023-11-12,641,STR10,PRD4532,4,323.07,1292.28,15,1098.44,Cash,EMP637,CUST6930,Sunday,True,SUP238,Bakery,Apply,BrandC,51,Male,Justintown,Johnview,2306,3.9,10,491
DMT102172,2024-10-01,25,STR9,PRD3999,13,130.06,1690.78,10,1521.7,Wallet,EMP583,CUST1648,Tuesday,False,SUP207,Bakery,Political,BrandC,52,Male,Haysside,Lake Alexandra,3728,3.4,33,341
DMT102173,2024-05-03,316,STR3,PRD9008,14,400.99,5613.86,5,5333.17,Cash,EMP932,CUST1953,Friday,False,SUP278,Personal Care,Threat,BrandA,42,Other,East Sara,Murrayburgh,1549,3.9,35,651
DMT102174,2024-10-28,30,STR19,PRD1034,8,142.17,1137.36,20,909.89,UPI,EMP134,CUST2622,Monday,False,SUP225,Grocery,Big,BrandB,38,Other,Port Patricia,North Michaelfurt,3569,4.3,48,821
DMT102175,2023-11-28,565,STR31,PRD3004,13,425.75,5534.75,10,4981.27,Wallet,EMP168,CUST8953,Tuesday,False,SUP220,Household,Thousand,BrandA,52,Other,North Amberfort,South Samantha,4972,3.6,19,837
DMT102176,2024-12-31,533,STR45,PRD9970,14,26.39,369.46,10,332.51,UPI,EMP874,CUST2718,Tuesday,False,SUP245,Personal Care,Fall,BrandD,59,Female,New Beverlyfort,New David,4975,3.2,39,208
DMT102177,2023-09-20,83,STR9,PRD6712,6,204.48,1226.88,5,1165.54,UPI,EMP411,CUST6952,Wednesday,False,SUP208,Household,Charge,BrandD,29,Female,New Charles,Lake Alexandra,3728,3.4,33,341
DMT102178,2023-10-10,310,STR49,PRD2106,5,453.29,2266.45,20,1813.16,UPI,EMP489,CUST5008,Tuesday,False,SUP236,Household,Top,BrandC,31,Male,New Alexa,West Kevin,3833,4.6,21,353
DMT102179,2023-12-13,667,STR46,PRD1732,17,89.33,1518.61,0,1518.61,Cash,EMP215,CUST8222,Wednesday,False,SUP246,Personal Care,Large,BrandA,33,Male,Port Christopher,North Brittanystad,3852,4.5,26,158
DMT102180,2024-05-28,133,STR31,PRD7841,9,215.89,1943.01,10,1748.71,Card,EMP627,CUST3445,Tuesday,False,SUP283,Personal Care,Live,BrandB,67,Male,Wrighthaven,South Samantha,4972,3.6,19,837
DMT102181,2024-03-06,340,STR29,PRD8883,12,195.87,2350.44,10,2115.4,Cash,EMP580,CUST2574,Wednesday,False,SUP290,Grocery,Fly,BrandB,24,Male,Kimshire,Alexanderhaven,2441,3.2,34,510
DMT102182,2024-05-02,564,STR40,PRD6074,11,386.74,4254.14,0,4254.14,Cash,EMP158,CUST8556,Thursday,False,SUP203,Beverages,Fall,BrandC,40,Male,Franklinfort,Fletcherside,4417,3.7,21,673
DMT102183,2025-01-23,289,STR1,PRD8411,10,174.96,1749.6,0,1749.6,Wallet,EMP902,CUST8912,Thursday,False,SUP217,Bakery,Require,BrandD,39,Other,New Ryanville,West Hannahland,4375,4.0,28,328
DMT102184,2024-09-03,545,STR6,PRD6534,3,328.83,986.49,20,789.19,Cash,EMP743,CUST5294,Tuesday,False,SUP207,Dairy,Member,BrandA,27,Male,Andersontown,New Nicoleside,2544,3.5,16,850
DMT102185,2025-04-04,586,STR2,PRD7181,10,152.37,1523.7,5,1447.52,UPI,EMP822,CUST1099,Friday,False,SUP276,Household,Pretty,BrandC,67,Female,South Larrytown,Stephensfurt,4212,4.4,39,103
DMT102186,2023-09-23,488,STR17,PRD8786,1,228.7,228.7,5,217.26,UPI,EMP267,CUST9592,Saturday,True,SUP203,Grocery,Simply,BrandD,32,Female,Robinside,Longberg,2249,5.0,16,345
DMT102187,2023-07-18,187,STR14,PRD3175,18,180.55,3249.9,0,3249.9,Cash,EMP587,CUST6103,Tuesday,False,SUP286,Bakery,Politics,BrandC,47,Female,Port Marissashire,Lake Heatherland,3417,3.2,27,325
DMT102188,2023-11-20,649,STR10,PRD3269,11,286.18,3147.98,20,2518.38,Cash,EMP814,CUST8756,Monday,False,SUP246,Household,Page,BrandB,31,Other,Maynardmouth,Johnview,2306,3.9,10,491
DMT102189,2025-05-19,440,STR36,PRD9270,15,346.24,5193.6,10,4674.24,Cash,EMP941,CUST8232,Monday,False,SUP236,Beverages,Follow,BrandD,33,Female,North Jodytown,West Garyhaven,2128,4.5,37,250
DMT102190,2025-05-06,496,STR47,PRD8551,20,20.34,406.8,0,406.8,Wallet,EMP333,CUST6955,Tuesday,False,SUP223,Beverages,Several,BrandA,52,Male,Carterhaven,North Matthew,4709,3.8,13,954
DMT102191,2024-06-15,380,STR39,PRD8371,13,401.16,5215.08,15,4432.82,Card,EMP736,CUST4476,Saturday,True,SUP232,Grocery,Source,BrandA,67,Female,New Priscillamouth,Lake Robertmouth,2847,3.2,27,439
DMT102192,2024-09-07,695,STR34,PRD8357,5,133.26,666.3,20,533.04,Card,EMP232,CUST2227,Saturday,True,SUP230,Beverages,Employee,BrandB,28,Other,Howellborough,Hernandezchester,3927,4.8,27,809
DMT102193,2024-04-08,671,STR28,PRD3440,6,173.74,1042.44,15,886.07,Cash,EMP372,CUST2924,Monday,False,SUP214,Beverages,Character,BrandC,42,Other,Stephenfurt,New Toni,3665,3.1,33,350
DMT102194,2024-03-21,388,STR8,PRD6328,19,327.87,6229.53,5,5918.05,Cash,EMP918,CUST6939,Thursday,False,SUP201,Beverages,Office,BrandD,68,Male,Lewisport,Shaneview,2310,4.0,49,117
DMT102195,2025-02-26,267,STR50,PRD2463,12,260.12,3121.44,0,3121.44,Card,EMP499,CUST5758,Wednesday,False,SUP258,Grocery,Bar,BrandA,47,Other,West Scottmouth,West Andreafurt,2938,4.8,37,908
DMT102196,2024-05-29,503,STR19,PRD7711,3,460.85,1382.55,10,1244.3,Wallet,EMP572,CUST6281,Wednesday,False,SUP207,Personal Care,Risk,BrandB,31,Male,Johnsonside,North Michaelfurt,3569,4.3,48,821
DMT102197,2025-05-09,96,STR16,PRD7344,4,260.28,1041.12,5,989.06,Wallet,EMP651,CUST2049,Friday,False,SUP213,Bakery,Maintain,BrandC,48,Other,North Paulshire,Port Misty,2652,4.5,33,171
DMT102198,2024-01-21,160,STR20,PRD4814,1,477.63,477.63,20,382.1,Card,EMP899,CUST7898,Sunday,True,SUP233,Dairy,Lot,BrandC,57,Other,Jasonburgh,Lake Michelle,2963,4.2,40,464
DMT102199,2024-11-28,498,STR8,PRD7478,17,320.23,5443.91,0,5443.91,Card,EMP336,CUST5898,Thursday,False,SUP293,Bakery,Major,BrandD,56,Female,Patriciahaven,Shaneview,2310,4.0,49,117
DMT102200,2024-09-23,696,STR4,PRD6554,10,431.8,4318.0,0,4318.0,Wallet,EMP191,CUST4515,Monday,False,SUP214,Beverages,Without,BrandC,50,Male,Lamview,Lake Amanda,4567,4.5,33,422
DMT102201,2023-09-25,211,STR16,PRD9863,17,371.68,6318.56,5,6002.63,Card,EMP412,CUST4997,Monday,False,SUP216,Grocery,Dinner,BrandC,54,Other,Lake Nicoleside,Port Misty,2652,4.5,33,171
DMT102202,2024-09-12,697,STR27,PRD1750,14,233.72,3272.08,10,2944.87,Card,EMP806,CUST9662,Thursday,False,SUP283,Personal Care,Husband,BrandD,20,Female,Abigailton,West Tara,2754,3.7,37,869
DMT102203,2025-05-26,628,STR41,PRD8259,3,304.96,914.88,5,869.14,Card,EMP901,CUST3136,Monday,False,SUP257,Dairy,Some,BrandD,36,Female,East Andrewhaven,Acostaberg,1915,3.9,13,837
DMT102204,2023-10-17,322,STR40,PRD5544,2,392.49,784.98,5,745.73,Wallet,EMP497,CUST9512,Tuesday,False,SUP264,Grocery,Also,BrandB,66,Male,Port Wayneview,Fletcherside,4417,3.7,21,673
DMT102205,2024-09-04,698,STR30,PRD2450,13,483.23,6281.99,20,5025.59,Card,EMP386,CUST9758,Wednesday,False,SUP203,Beverages,Economic,BrandB,31,Male,East Susanbury,North Stephen,2384,3.9,44,811
DMT102206,2025-07-14,333,STR5,PRD3713,14,185.12,2591.68,5,2462.1,Wallet,EMP261,CUST4848,Monday,False,SUP295,Beverages,Attorney,BrandA,70,Male,Woodland,West Rileymouth,2203,3.5,31,971
DMT102207,2024-08-10,454,STR8,PRD1406,2,428.26,856.52,15,728.04,UPI,EMP441,CUST7320,Saturday,True,SUP273,Personal Care,Issue,BrandC,62,Other,Clarkport,Shaneview,2310,4.0,49,117
DMT102208,2024-03-17,352,STR32,PRD6060,2,227.97,455.94,5,433.14,Cash,EMP890,CUST8566,Sunday,True,SUP261,Personal Care,Quite,BrandA,23,Other,Heatherview,West Joshua,4165,3.5,39,844
DMT102209,2025-05-28,127,STR39,PRD3028,6,379.38,2276.28,0,2276.28,UPI,EMP129,CUST1025,Wednesday,False,SUP220,Household,For,BrandA,21,Male,West Jamesland,Lake Robertmouth,2847,3.2,27,439
DMT102210,2023-10-05,699,STR35,PRD2395,13,461.36,5997.68,10,5397.91,Card,EMP620,CUST1664,Thursday,False,SUP265,Bakery,Design,BrandA,55,Male,New Catherine,Lake Brandiport,2883,3.7,18,231
DMT102211,2025-03-08,552,STR2,PRD4152,1,250.96,250.96,10,225.86,Card,EMP929,CUST8456,Saturday,True,SUP212,Beverages,Reflect,BrandA,43,Male,Lake Robert,Stephensfurt,4212,4.4,39,103
DMT102212,2024-09-24,622,STR41,PRD9877,10,211.24,2112.4,10,1901.16,Wallet,EMP629,CUST5131,Tuesday,False,SUP204,Bakery,Occur,BrandD,63,Male,New Mark,Acostaberg,1915,3.9,13,837
DMT102213,2023-10-07,375,STR33,PRD1866,14,493.18,6904.52,10,6214.07,Cash,EMP851,CUST2721,Saturday,True,SUP277,Dairy,Avoid,BrandD,24,Other,Marytown,Bellport,2236,3.9,11,542
DMT102214,2024-04-08,671,STR37,PRD9548,19,278.32,5288.08,15,4494.87,UPI,EMP279,CUST9981,Monday,False,SUP206,Dairy,Significant,BrandD,18,Male,West Zacharyland,Lake Cody,4588,4.1,34,853
DMT102215,2024-02-19,553,STR16,PRD4103,1,192.32,192.32,5,182.7,Cash,EMP343,CUST7801,Monday,False,SUP299,Dairy,Month,BrandD,38,Female,Phillipmouth,Port Misty,2652,4.5,33,171
DMT102216,2024-07-12,626,STR46,PRD8796,4,265.49,1061.96,20,849.57,UPI,EMP244,CUST3249,Friday,False,SUP249,Beverages,Its,BrandA,56,Female,Lindaton,North Brittanystad,3852,4.5,26,158
DMT102217,2024-06-06,700,STR10,PRD9235,15,498.02,7470.3,10,6723.27,Wallet,EMP892,CUST9047,Thursday,False,SUP223,Grocery,Specific,BrandC,58,Female,Michelleport,Johnview,2306,3.9,10,491
DMT102218,2023-09-22,257,STR19,PRD1305,9,112.95,1016.55,20,813.24,Card,EMP371,CUST6776,Friday,False,SUP200,Grocery,Beautiful,BrandD,27,Other,Hudsonborough,North Michaelfurt,3569,4.3,48,821
DMT102219,2024-01-05,701,STR28,PRD2970,20,156.76,3135.2,15,2664.92,UPI,EMP747,CUST9020,Friday,False,SUP231,Beverages,Ok,BrandC,70,Male,Hillland,New Toni,3665,3.1,33,350
DMT102220,2024-09-23,696,STR1,PRD9713,11,24.28,267.08,10,240.37,Card,EMP303,CUST2572,Monday,False,SUP220,Grocery,Home,BrandD,67,Female,East Anitabury,West Hannahland,4375,4.0,28,328
DMT102221,2023-12-09,332,STR40,PRD3944,7,421.3,2949.1,15,2506.74,UPI,EMP739,CUST9878,Saturday,True,SUP261,Dairy,Media,BrandB,26,Other,Leahfurt,Fletcherside,4417,3.7,21,673
DMT102222,2024-03-19,177,STR23,PRD1310,17,348.24,5920.08,10,5328.07,Card,EMP520,CUST9959,Tuesday,False,SUP227,Household,Answer,BrandD,19,Other,Lake Kennethburgh,Nathanstad,4227,3.9,50,576
DMT102223,2024-08-19,328,STR16,PRD5504,20,33.11,662.2,15,562.87,Card,EMP954,CUST8533,Monday,False,SUP206,Bakery,Commercial,BrandA,40,Male,Dyerside,Port Misty,2652,4.5,33,171
DMT102224,2024-09-09,218,STR37,PRD4371,4,224.21,896.84,20,717.47,Wallet,EMP684,CUST4065,Monday,False,SUP255,Grocery,Night,BrandB,68,Male,West Michaelport,Lake Cody,4588,4.1,34,853
DMT102225,2024-04-06,614,STR27,PRD5018,13,336.61,4375.93,5,4157.13,UPI,EMP542,CUST4168,Saturday,True,SUP230,Beverages,Almost,BrandA,43,Male,Toddtown,West Tara,2754,3.7,37,869
DMT102226,2024-09-24,622,STR12,PRD8278,5,404.15,2020.75,5,1919.71,UPI,EMP972,CUST1851,Tuesday,False,SUP232,Dairy,Since,BrandC,25,Other,Annetteshire,North John,2227,4.0,22,708
DMT102227,2024-02-24,519,STR43,PRD2386,10,420.9,4209.0,20,3367.2,Card,EMP741,CUST8194,Saturday,True,SUP299,Beverages,What,BrandC,34,Female,Staceystad,Lake Stephaniehaven,4116,4.6,17,178
DMT102228,2024-06-18,599,STR43,PRD9741,9,235.52,2119.68,5,2013.7,Cash,EMP839,CUST6586,Tuesday,False,SUP235,Household,Age,BrandC,18,Male,Lake Michaelton,Lake Stephaniehaven,4116,4.6,17,178
DMT102229,2024-04-27,87,STR6,PRD6249,3,197.03,591.09,20,472.87,UPI,EMP412,CUST6685,Saturday,True,SUP231,Bakery,Production,BrandB,60,Male,Richardton,New Nicoleside,2544,3.5,16,850
DMT102230,2025-05-07,17,STR34,PRD7583,1,440.68,440.68,20,352.54,Card,EMP835,CUST8755,Wednesday,False,SUP254,Grocery,Decade,BrandA,34,Male,Katiefort,Hernandezchester,3927,4.8,27,809
DMT102231,2024-12-03,68,STR24,PRD1737,14,344.61,4824.54,10,4342.09,Wallet,EMP787,CUST9998,Tuesday,False,SUP297,Grocery,Hot,BrandB,50,Male,Timothyburgh,New Cynthia,1941,3.9,23,119
DMT102232,2025-05-30,642,STR5,PRD9052,13,430.64,5598.32,5,5318.4,Card,EMP558,CUST7665,Friday,False,SUP219,Personal Care,Understand,BrandA,45,Other,Wadebury,West Rileymouth,2203,3.5,31,971
DMT102233,2024-02-10,489,STR34,PRD1381,16,161.57,2585.12,0,2585.12,UPI,EMP794,CUST2542,Saturday,True,SUP272,Bakery,Far,BrandC,50,Female,Bakerfort,Hernandezchester,3927,4.8,27,809
DMT102234,2023-12-31,702,STR35,PRD6569,18,17.64,317.52,0,317.52,UPI,EMP941,CUST7218,Sunday,True,SUP274,Dairy,Military,BrandA,47,Other,Lake Jessicafurt,Lake Brandiport,2883,3.7,18,231
DMT102235,2025-02-27,104,STR33,PRD8160,18,315.08,5671.44,20,4537.15,Cash,EMP602,CUST6187,Thursday,False,SUP205,Personal Care,Lead,BrandC,25,Male,Amandafurt,Bellport,2236,3.9,11,542
DMT102236,2025-04-06,181,STR33,PRD3957,10,248.51,2485.1,10,2236.59,Card,EMP318,CUST5131,Sunday,True,SUP224,Household,Relate,BrandC,63,Male,New Mark,Bellport,2236,3.9,11,542
DMT102237,2024-09-13,516,STR36,PRD7798,11,269.63,2965.93,0,2965.93,UPI,EMP252,CUST2643,Friday,False,SUP294,Dairy,Sister,BrandD,45,Female,Robertshire,West Garyhaven,2128,4.5,37,250
DMT102238,2024-10-01,25,STR2,PRD1394,16,197.01,3152.16,20,2521.73,Wallet,EMP355,CUST4220,Tuesday,False,SUP274,Bakery,Today,BrandB,56,Male,Herreramouth,Stephensfurt,4212,4.4,39,103
DMT102239,2025-07-07,95,STR25,PRD9649,8,82.58,660.64,20,528.51,UPI,EMP603,CUST1107,Monday,False,SUP237,Dairy,Cause,BrandD,21,Male,Taylorville,Port Johnathan,2931,3.3,30,1000
DMT102240,2024-09-02,546,STR31,PRD6199,5,99.42,497.1,20,397.68,Card,EMP260,CUST1606,Monday,False,SUP269,Personal Care,Health,BrandA,48,Male,Ritaborough,South Samantha,4972,3.6,19,837
DMT102241,2024-08-31,522,STR3,PRD7258,3,359.17,1077.51,10,969.76,Wallet,EMP361,CUST4347,Saturday,True,SUP214,Dairy,Oil,BrandA,68,Male,West Christina,Murrayburgh,1549,3.9,35,651
DMT102242,2023-07-21,170,STR41,PRD5213,14,253.02,3542.28,15,3010.94,Cash,EMP985,CUST3637,Friday,False,SUP212,Personal Care,Month,BrandB,33,Female,Micheleside,Acostaberg,1915,3.9,13,837
DMT102243,2025-01-02,191,STR25,PRD2491,12,144.85,1738.2,20,1390.56,Wallet,EMP705,CUST3688,Thursday,False,SUP284,Household,Answer,BrandC,32,Female,West Ashleyberg,Port Johnathan,2931,3.3,30,1000
DMT102244,2025-05-21,245,STR24,PRD2878,2,121.97,243.94,15,207.35,Cash,EMP830,CUST1356,Wednesday,False,SUP210,Dairy,Subject,BrandC,68,Male,Jamesview,New Cynthia,1941,3.9,23,119
DMT102245,2023-08-08,224,STR17,PRD2627,6,98.6,591.6,20,473.28,Cash,EMP832,CUST7681,Tuesday,False,SUP220,Household,Son,BrandD,34,Female,East Adrianside,Longberg,2249,5.0,16,345
DMT102246,2024-10-15,703,STR48,PRD9876,9,292.91,2636.19,5,2504.38,Wallet,EMP268,CUST5789,Tuesday,False,SUP273,Household,She,BrandD,69,Female,Jenniferport,Morrismouth,4904,3.5,19,263
DMT102247,2023-08-22,12,STR2,PRD3755,5,303.99,1519.95,20,1215.96,Card,EMP718,CUST7583,Tuesday,False,SUP261,Dairy,Interest,BrandB,64,Male,West Benjaminstad,Stephensfurt,4212,4.4,39,103
DMT102248,2023-09-14,119,STR23,PRD5675,7,69.3,485.1,0,485.1,Wallet,EMP269,CUST3914,Thursday,False,SUP254,Personal Care,His,BrandD,21,Male,Robbinsfurt,Nathanstad,4227,3.9,50,576
DMT102249,2024-09-02,546,STR5,PRD3359,17,279.39,4749.63,20,3799.7,UPI,EMP764,CUST1352,Monday,False,SUP232,Grocery,Along,BrandB,32,Other,Morganton,West Rileymouth,2203,3.5,31,971
DMT102250,2024-05-01,106,STR23,PRD3992,19,342.65,6510.35,10,5859.31,Cash,EMP188,CUST7882,Wednesday,False,SUP200,Household,Lot,BrandC,29,Other,Lake Carla,Nathanstad,4227,3.9,50,576
DMT102251,2024-03-15,592,STR16,PRD5187,7,26.39,184.73,15,157.02,UPI,EMP352,CUST8015,Friday,False,SUP259,Household,Time,BrandA,30,Female,New Regina,Port Misty,2652,4.5,33,171
DMT102252,2024-12-12,266,STR47,PRD2468,12,97.71,1172.52,5,1113.89,Cash,EMP336,CUST8997,Thursday,False,SUP216,Personal Care,Imagine,BrandC,20,Female,Anthonytown,North Matthew,4709,3.8,13,954
DMT102253,2025-02-27,104,STR43,PRD3526,9,48.06,432.54,20,346.03,UPI,EMP241,CUST3817,Thursday,False,SUP205,Personal Care,Agent,BrandD,57,Other,Charlesburgh,Lake Stephaniehaven,4116,4.6,17,178
DMT102254,2023-11-25,509,STR41,PRD6026,9,499.84,4498.56,5,4273.63,Card,EMP413,CUST9212,Saturday,True,SUP283,Personal Care,Right,BrandD,37,Female,East Christinestad,Acostaberg,1915,3.9,13,837
DMT102255,2025-02-12,469,STR7,PRD7672,1,73.43,73.43,20,58.74,Cash,EMP105,CUST4938,Wednesday,False,SUP243,Bakery,First,BrandC,25,Other,East Christina,North Jeffreyshire,3335,4.2,19,870
DMT102256,2023-10-16,397,STR50,PRD3772,15,411.57,6173.55,15,5247.52,Wallet,EMP502,CUST7827,Monday,False,SUP213,Dairy,Room,BrandB,18,Male,Martinezfort,West Andreafurt,2938,4.8,37,908
DMT102257,2024-06-21,299,STR38,PRD1965,3,401.58,1204.74,20,963.79,UPI,EMP173,CUST2390,Friday,False,SUP242,Personal Care,Weight,BrandA,56,Female,Jacksonbury,Galvanfort,4762,3.6,31,442
DMT102258,2024-11-21,704,STR48,PRD6329,3,160.96,482.88,5,458.74,Cash,EMP629,CUST6000,Thursday,False,SUP268,Beverages,Ready,BrandD,64,Other,East Henry,Morrismouth,4904,3.5,19,263
DMT102259,2025-06-17,56,STR49,PRD3973,1,83.52,83.52,0,83.52,Cash,EMP512,CUST2349,Tuesday,False,SUP247,Beverages,Level,BrandD,51,Female,South Diane,West Kevin,3833,4.6,21,353
DMT102260,2023-11-22,688,STR22,PRD1445,15,122.76,1841.4,0,1841.4,Cash,EMP801,CUST1474,Wednesday,False,SUP229,Grocery,Do,BrandB,56,Other,New John,Port Derrickmouth,4757,4.6,39,566
DMT102261,2023-10-05,699,STR9,PRD1958,6,348.71,2092.26,20,1673.81,Card,EMP729,CUST3974,Thursday,False,SUP227,Dairy,Also,BrandC,26,Other,West Bradleyland,Lake Alexandra,3728,3.4,33,341
DMT102262,2025-03-28,3,STR3,PRD5882,20,356.91,7138.2,20,5710.56,Wallet,EMP761,CUST9243,Friday,False,SUP208,Bakery,Red,BrandD,25,Female,West Lindaton,Murrayburgh,1549,3.9,35,651
DMT102263,2024-05-09,221,STR23,PRD7388,17,405.39,6891.63,20,5513.3,UPI,EMP395,CUST3909,Thursday,False,SUP286,Household,Including,BrandB,61,Female,North Jasonhaven,Nathanstad,4227,3.9,50,576
DMT102264,2025-01-31,605,STR35,PRD2617,12,145.95,1751.4,15,1488.69,Wallet,EMP513,CUST7607,Friday,False,SUP240,Dairy,Bag,BrandB,42,Other,Seanville,Lake Brandiport,2883,3.7,18,231
DMT102265,2025-02-14,544,STR22,PRD6243,1,227.99,227.99,10,205.19,UPI,EMP120,CUST4297,Friday,False,SUP236,Personal Care,Half,BrandC,53,Male,Brianshire,Port Derrickmouth,4757,4.6,39,566
DMT102266,2024-10-19,705,STR42,PRD3334,6,134.93,809.58,20,647.66,Cash,EMP466,CUST9371,Saturday,True,SUP211,Dairy,Small,BrandB,50,Male,Lake Anneshire,East Catherine,4157,4.8,41,360
DMT102267,2024-01-25,142,STR12,PRD7763,8,346.54,2772.32,20,2217.86,Card,EMP505,CUST1074,Thursday,False,SUP272,Bakery,Smile,BrandD,27,Female,Mendozatown,North John,2227,4.0,22,708
DMT102268,2024-09-13,516,STR50,PRD6311,1,98.25,98.25,10,88.42,UPI,EMP702,CUST3894,Friday,False,SUP232,Household,Number,BrandD,54,Other,Annshire,West Andreafurt,2938,4.8,37,908
